Country,City,lng,lat
Italy,Creazzo,11.4833,45.5333
United States of America,Crowley,-97.3585,32.5781
United States of America,Crowley,-92.3752,30.2175
United States of America,Cutlerville,-85.6734,42.8403
Côte d'Ivoire,Dabou,-4.3833,5.3167
Netherlands,Schiedam,4.4,51.9167
Italy,Schio,11.3556,45.7111
United States of America,Seattle,-122.3244,47.6211
United States of America,Sedalia,-93.234,38.7059
Turkey,Serik,31.1,36.9167
United States of America,Seymour,-85.8911,38.9476
United States of America,Seymour,-73.0873,41.381
United States of America,Seymour,-83.7669,35.8783
United States of America,Seymour,145.13,-37.03
United States of America,Sharonville,-84.4071,39.2825
India,Shegaon,76.6944,20.7944
Japan,Shibata,139.3273,37.9479
Japan,Shibata,140.7658,38.0566
United States of America,Shrewsbury,-2.754,52.708
United States of America,Shrewsbury,-71.7154,42.2842
Indonesia,Sigli,75.4667,15.0631
United States of America,Simi Valley,-118.749,34.2663
United States of America,Simpsonville,-82.2569,34.7287
United Kingdom of Great Britain and Northern Ireland,Sittingbourne,0.74,51.34
Poland,Skwierzyna,15.5,52.6
Ukraine,Snihurivka,32.7997,47.0708
United States of America,Socastee,-79.0086,33.6871
Guatemala,Soloma,-91.45,15.7167
United States of America,Stockton,-121.3109,37.9765
Colombia,Suan,-74.8833,10.3333
Germany,Sundern,8.0,51.3167
Colombia,San Onofre,-75.5333,9.7333
Guatemala,San Pablo Jocopilas,-91.45,14.5833
Russian Federation,Morozovsk,41.8333,48.3667
United States of America,Morristown,-74.4772,40.7967
United States of America,Morristown,-83.3001,36.2043
Congo,Mossendjo,12.7333,-2.95
Japan,Motomiya,140.3938,37.5132
Italy,Mottola,17.0333,40.6333
Kenya,Mumias,34.4833,0.3333
Slovakia,Myjava,17.5644,48.7492
Thailand,Nakhon Pathom,100.0625,13.8206
China,Nanzhou,120.5156,22.4789
Brazil,Nepomuceno,-45.2358,-21.2358
Russian Federation,Nevel,29.9167,56.0333
Nigeria,Nguru,10.4525,12.8792
United States of America,Nicholasville,-84.5668,37.8906
Germany,Lahstedt,10.2167,52.25
Netherlands,Landsmeer,4.9167,52.4333
United States of America,Langley Park,-76.9808,38.9897
Indonesia,Lawang,112.7,-7.83
Netherlands,Leek,-2.0234,53.108
Netherlands,Leek,6.3833,53.1667
United Kingdom of Great Britain and Northern Ireland,Leicester,-1.1319,52.6344
United Kingdom of Great Britain and Northern Ireland,Leicester,-13.2167,8.45
United Kingdom of Great Britain and Northern Ireland,Leicester,-71.912,42.24
Albania,Librazhd,20.3167,41.1833
United States of America,Millbrook,-86.3737,32.5027
United States of America,Milwaukie,-122.6219,45.4445
United States of America,Mission Bend,-95.6658,29.6948
Japan,Miyazu,135.2,35.5333
Japan,Mizunami,137.2545,35.3618
France,Morangis,2.3347,48.7064
Spain,Madridejos,123.7333,11.2667
Spain,Madridejos,-3.5333,39.4667
Sierra Leone,Magburaka,-11.9433,8.7169
Germany,Magdeburg,11.6392,52.1317
Indonesia,Magelang,110.2167,-7.4667
Italy,Magenta,8.8766,45.4603
Brazil,Mandaguari,-51.6708,-23.5478
Italy,Marcon,12.2994,45.5543
Pakistan,Mardan,72.0258,34.2012
Germany,Markdorf,9.3917,47.7208
Germany,Marktredwitz,12.0667,50.0
Nicaragua,Masaya,-86.0875,11.9764
Zimbabwe,Masvingo,30.8328,-20.0744
Sri Lanka,Matale,80.6167,7.4667
Brazil,Mauriti,-38.7739,-7.3889
Myanmar,Mawlaik,94.0833,23.2833
Brazil,Medina,39.61,24.47
Brazil,Medina,125.0167,8.9167
Brazil,Medina,-81.8695,41.1358
Brazil,Medina,-41.4769,-16.2228
Brazil,Medina,-73.3494,4.5092
Germany,Meerbusch,6.6667,51.2667
China,Liuhe,125.7404,42.2669
Botswana,Lobatse,25.6667,-25.2167
Italy,Locri,16.2288,38.216
France,Louviers,1.1656,49.2153
Serbia,Loznica,19.2258,44.5333
Germany,Pirna,13.9403,50.9622
Spain,Olivenza,-7.1008,38.6858
Belgium,Oosterzele,3.8,50.95
Czechia,Opava,17.9044,49.9381
France,Orsay,2.1875,48.6981
Bolivia (Plurinational State of),Oruro,-67.1167,-17.9667
Bolivia (Plurinational State of),Oruro,-67.13,-17.9799
Italy,Ospitaletto,10.0733,45.5553
United Kingdom of Great Britain and Northern Ireland,Ossett,-1.58,53.68
Spain,Paiporta,-0.4183,39.4278
United States of America,Panthersville,-84.2763,33.7059
Brazil,Passa Quatro,-44.9669,-22.39
Dominican Republic,Pedernales,-71.75,18.0333
Dominican Republic,Pedernales,-80.055,0.07
Ecuador,Pelileo,-78.5428,-1.3306
India,Pen,73.08,18.75
United States of America,Pewaukee,-88.2412,43.0701
Italy,Sabaudia,13.0248,41.2998
Bangladesh,Sakhipur,90.175,24.3167
Italy,Salzano,12.1167,45.5333
Thailand,Phitsanulok,100.2636,16.8158
Bulgaria,Pleven,24.6203,43.4078
France,Pontoise,2.1017,49.0516
Slovakia,Prievidza,18.6217,48.7711
United States of America,Pullman,-117.168,46.7336
Costa Rica,Quesada,-84.4199,10.3441
Costa Rica,Quesada,-90.0373,14.2723
United States of America,North Valley,-106.6231,35.1736
Poland,Nowy Targ,20.0167,49.4667
Sweden,Nybro,15.9,56.7333
Germany,Rastede,8.2,53.25
Russian Federation,Rayevskiy,54.9467,54.0658
United States of America,Raynham,-71.0437,41.9312
Brazil,Reriutaba,-40.5819,-4.1419
Paraguay,Mariano Roque Alonso,-57.5331,-25.2122
Germany,Markt Schwaben,11.8681,48.1917
Turkey,Marmaris,28.2667,36.85
Japan,Masaki,132.7167,33.7833
France,Massy,2.2713,48.7309
France,Massy,72.6328,41.0608
Italy,Matino,18.1333,40.0333
United States of America,Maynard,-71.4561,42.4264
France,Mazamet,2.3733,43.4917
Italy,Melilli,15.1167,37.1833
France,Mende,3.5006,44.5183
Canada,Midland,-102.1147,32.0243
Canada,Midland,-84.2319,43.6241
Canada,Midland,-79.8833,44.75
Canada,Midland,-122.412,47.1734
Russian Federation,Mikhaylov,39.0333,54.2333
United Kingdom of Great Britain and Northern Ireland,Milton Keynes,-0.76,52.04
United States of America,Minot,-101.278,48.2375
Italy,Mirano,12.1,45.5
Brazil,Moju,-48.7689,-1.8839
France,Montataire,2.4383,49.2556
Brazil,Monte Carmelo,-47.4989,-18.725
Italy,Montespertoli,11.0833,43.65
Peru,Moyobamba,-76.9667,-6.0333
Uganda,Mpigi,32.33,0.23
Zambia,Mufulira,28.2419,-12.5356
Pakistan,Muridke,74.255,31.802
United States of America,Murray,-111.8874,40.6498
United States of America,Murray,-88.3207,36.6146
Ireland,Naas,-6.6669,53.2158
Indonesia,Nabire,135.4964,-3.3682
Germany,Neckarsulm,9.2246,49.1917
United States of America,Nixa,-93.2959,37.0453
United States of America,Noblesville,-86.0042,40.0355
Poland,Nowe Miasto Lubawskie,19.5878,53.4256
Mexico,Nuevo Laredo,-99.5069,27.4861
Russian Federation,Nyandoma,40.2167,61.6667
Ukraine,Odesa,30.7326,46.4775
Russian Federation,Rasskazovo,41.8833,52.6667
Thailand,Ratchaburi,99.8133,13.5356
Germany,Rendsburg,9.6667,54.3
United States of America,Ridgewood,-74.1127,40.9821
Brazil,Rio Brilhante,-54.5458,-21.8019
India,Rishra,88.35,22.71
Turkey,Rize,40.5222,41.0247
Poland,Opole,17.9333,50.6667
Russian Federation,Orsk,58.5667,51.2
Russian Federation,Otradnyy,51.35,53.3667
Romania,Ovidiu,28.56,44.27
Poland,Pabianice,19.3833,51.65
India,Pallapatti,77.8219,9.4664
Italy,Pinerolo,7.3319,44.8873
Nepal,Pokhara,83.9889,28.2083
Poland,Polkowice,16.0667,51.5
Russian Federation,Poronaysk,143.1167,49.2167
Panama,Puerto Armuelles,-82.8667,8.2833
India,Puruliya,86.3667,23.3333
Myanmar,Pyapon,95.6658,16.286
United States of America,Peabody,-70.9725,42.5335
Russian Federation,Pechora,57.25,65.1667
Brazil,Penedo,-36.5858,-10.29
United Kingdom of Great Britain and Northern Ireland,Penzance,-5.537,50.119
Argentina,Pergamino,-60.5669,-33.8836
Italy,Pescia,10.6898,43.9017
Pakistan,Peshawar,71.5675,34.0144
United States of America,Westminster,-0.1353,51.4947
United States of America,Westminster,-105.0624,39.8837
United States of America,Westminster,-117.9938,33.7523
United States of America,Westminster,-77.0067,39.5796
Germany,Wilhelmshaven,8.1056,53.5286
China,Xinmin,122.8224,41.9952
China,Xinmin,108.0986,35.118
China,Xinmin,104.8416,25.4831
,Vila Velha,-51.2167,3.2167
,Vila Velha,-40.2936,-20.3364
Brazil,Volta Redonda,-44.1039,-22.5228
Ukraine,Vyshhorod,30.4853,50.5833
United States of America,Wabash,-85.8301,40.8034
Germany,Walsrode,9.5833,52.8667
Germany,Halstenbek,9.8372,53.6334
United States of America,Hanover Park,-88.1446,41.9818
Japan,Hasuda,139.6624,35.9945
Germany,Hessisch Oldendorf,9.25,52.1667
United States of America,Goodyear,-112.3622,33.2614
Italy,Gorgonzola,9.4,45.5333
Germany,Gotha,10.7183,50.9489
United Kingdom of Great Britain and Northern Ireland,Ilkeston,-1.309,52.971
Germany,Ilmenau,10.9194,50.6839
Russian Federation,Ipatovo,42.9,45.7167
Brazil,Ituiutaba,-49.4667,-18.9667
United States of America,Lake Wales,-81.5961,27.9195
Brazil,Leme,-47.3906,-22.1861
United States of America,Lilburn,-84.1364,33.8897
United Kingdom of Great Britain and Northern Ireland,Litherland,-2.999,53.4727
United States of America,Little Elm,-96.9295,33.1858
United Kingdom of Great Britain and Northern Ireland,London,-0.1275,51.5072
United Kingdom of Great Britain and Northern Ireland,London,-81.2497,42.9836
United Kingdom of Great Britain and Northern Ireland,London,-83.4375,39.8935
France,Lons,-0.4108,43.315
Belgium,Lubbeek,4.8414,50.8817
Estonia,Maardu,25.0161,59.4781
Thailand,Maha Sarakham,103.3008,16.1772
Belgium,Maldegem,3.4333,51.2
Italy,Manerbio,10.1333,45.3667
Brazil,Mantena,-40.98,-18.7819
Russian Federation,Kholmsk,142.05,47.05
Germany,Kirchlengern,8.6331,52.2
Democratic Republic of the Congo,Kisangani,25.1911,0.5153
Niger,Kollo,1.8833,13.0167
Russian Federation,Kotovsk,41.5167,52.5833
Mali,Koulikoro,-7.55,12.8833
Switzerland,Kriens,8.2833,47.0333
Poland,Kwidzyn,18.9308,53.7358
United States of America,La Quinta,-116.2785,33.6536
Colombia,La Tebaida,-75.8,4.45
Brazil,Lagarto,-37.65,-10.9169
Brazil,Lagoa Vermelha,-51.5258,-28.2089
Japan,Habikino,135.6,34.55
United States of America,Hammond,-87.4909,41.6168
United States of America,Hammond,-90.4563,30.5061
United States of America,Hamtramck,-83.0559,42.3954
China,Hanchuan,113.8274,30.652
Denmark,Haslev,11.9667,55.3333
United States of America,Helena,-112.0202,46.5965
United States of America,Helena,-86.8791,33.2837
Japan,Hikone,136.2667,35.2667
United States of America,Huntington,-73.3823,40.8521
United States of America,Huntington,-82.4345,38.4109
United States of America,Huntington,-77.074,38.7916
United States of America,Huntington,-85.5063,40.881
United States of America,Huntington,-1.043,53.9926
Brazil,Ibotirama,-43.2208,-12.185
,Ilhabela,-45.3578,-23.7778
Thailand,Kamphaeng Phet,99.5222,16.4811
Uganda,Kapchorwa,34.45,1.4
Russian Federation,Karasuk,78.05,53.7167
Sweden,Karlshamn,14.85,56.1667
Japan,Kashima,140.6448,35.9656
Japan,Kashima,130.0989,33.1036
Belgium,Kasterlee,4.95,51.25
Japan,Katano,135.6833,34.7833
Israel,Kefar Yona,34.9358,32.3171
Canada,Kenora,-94.4833,49.7667
Canada,Kentville,-64.4958,45.0775
Netherlands,Kerkrade,6.0667,50.8667
Pakistan,Jacobabad,68.4514,28.2769
Somalia,Jilib,42.7667,0.5
South Sudan,Juba,31.6,4.85
Senegal,Kaffrine,-15.5432,14.1014
Japan,Kamo,139.0402,37.6663
Germany,Abensberg,11.85,48.8
Côte d'Ivoire,Aboisso,-3.2,5.4667
Australia,Adelaide,138.6,-34.9275
Romania,Adjud,27.1797,46.1
Italy,Agropoli,14.9833,40.35
,Albenga,8.2167,44.05
United States of America,Albertville,-86.2108,34.2633
United States of America,Albertville,6.3925,45.6758
Mexico,Aldama,-105.9111,28.8386
Mexico,Aldama,-98.0736,22.9194
Canada,Ingersoll,-80.8836,43.0392
United Kingdom of Great Britain and Northern Ireland,Ipswich,1.1556,52.0594
United Kingdom of Great Britain and Northern Ireland,Ipswich,152.7667,-27.6167
United Kingdom of Great Britain and Northern Ireland,Ipswich,-70.8399,42.6857
Japan,Iwanuma,140.8702,38.1043
India,Jalor,72.6167,25.35
Poland,Jaworzno,19.27,50.2044
Guatemala,Jocotenango,-90.7444,14.5868
Spain,Jumilla,-1.325,38.4792
Uganda,Kaberamaido,33.1522,1.7667
United Republic of Tanzania,Kahama,32.6,-3.8375
Thailand,Kalasin,103.5092,16.4342
Ukraine,Kalush,24.3597,49.0442
Republic of North Macedonia,Gostivar,20.9167,41.8
United States of America,Greenfield,-121.2428,36.3242
United States of America,Greenfield,-88.0052,42.9619
United States of America,Greenfield,-85.7738,39.7937
Brazil,Guararema,-46.035,-23.415
United States of America,Guttenberg,-74.0049,40.7928
Zimbabwe,Gwanda,29.0186,-20.9389
Japan,Hagi,131.4,34.4
China,Hailin,129.3825,44.5735
Japan,Hakui,136.779,36.8936
United States of America,Hawaiian Gardens,-118.0728,33.8304
United States of America,Henderson,-115.0381,36.0133
United States of America,Henderson,-87.5798,37.8397
United States of America,Henderson,-78.4151,36.3256
United States of America,Henderson,-94.796,32.1576
United States of America,Henderson,-61.7167,-36.2833
Uruguay,Fray Bentos,-58.3,-33.1333
Germany,Freising,11.7489,48.4028
Nigeria,Funtua,7.32,11.5204
China,Fuyang,115.8045,32.8986
China,Fuyang,119.95,30.0553
Sri Lanka,Galle,80.2117,6.0536
Sri Lanka,Gampola,80.5767,7.1647
Nigeria,Gashua,11.0464,12.8681
Italy,Gavardo,10.4389,45.5875
Germany,Gifhorn,10.5464,52.4886
Germany,Gilching,11.3011,48.1103
United States of America,Holladay,-111.8226,40.66
United States of America,Hope Mills,-78.9597,34.971
United States of America,Hopkinsville,-87.4775,36.8381
Belarus,Horki,30.9833,54.2667
Russian Federation,Iglino,56.4232,54.8385
Sri Lanka,Colombo,79.8428,6.9344
Sri Lanka,Colombo,-49.2239,-25.2919
United States of America,Compton,-118.2274,33.893
Brazil,Correia Pinto,-50.3608,-27.585
United Kingdom of Great Britain and Northern Ireland,Coventry,-1.5106,52.4081
United Kingdom of Great Britain and Northern Ireland,Coventry,-71.6611,41.6934
United Kingdom of Great Britain and Northern Ireland,Coventry,-72.3394,41.7828
United States of America,Cranston,-71.4858,41.7658
France,Cusset,3.4564,46.1344
Germany,Gladenbach,8.5828,50.7681
India,Gorakhpur,83.4039,26.7637
Russian Federation,Gorokhovets,42.7,56.2
Germany,Goslar,10.43,51.9072
United States of America,Grand Terrace,-117.3132,34.0312
United Kingdom of Great Britain and Northern Ireland,Grantham,-0.638,52.918
Brazil,Guanambi,-42.7808,-14.2228
China,Guangyuan,105.8398,32.4353
Venezuela (Bolivarian Republic of),Guatire,-66.5406,10.4717
France,Franconville,2.2314,48.9889
United States of America,Franklin Lakes,-74.2083,41.0086
Switzerland,Frauenfeld,8.9,47.55
United States of America,Fredonia,-75.6667,5.9167
United States of America,Fredonia,-79.3319,42.4407
Mexico,Frontera,-101.449,26.926
Mexico,Frontera,-92.6469,18.5336
Mexico,Frontera,-62.0619,-31.4278
,Funchal,-16.9167,32.65
Lithuania,Garliava,23.8667,54.8167
Indonesia,Garut,107.9,-7.2167
Italy,Giaveno,7.352,45.042
Germany,Erkrath,6.9147,51.2239
United States of America,Escanaba,-87.09,45.7477
Belgium,Esneux,5.5667,50.5333
United States of America,Evans,-82.1351,33.5619
United States of America,Evans,-104.739,40.366
United States of America,Evans,-79.0063,42.6528
United States of America,Evansville,-87.5341,37.9881
United States of America,Fair Lawn,-74.1177,40.9359
United States of America,Fairland,-76.9527,39.0803
Belgium,Florennes,4.6044,50.2514
Guatemala,Flores Costa Cuca,-91.8167,14.65
Cambodia,Kampong Chhnang,104.6667,12.25
Russian Federation,Kamyshlov,62.7167,56.8333
Indonesia,Karawang,107.295,-6.3125
Czechia,Karlovy Vary,12.8725,50.2306
Turkey,Kars,43.0958,40.6078
Bulgaria,Kavarna,28.3333,43.4333
Kyrgyzstan,Kemin,75.6917,42.7861
Finland,Kempele,25.5083,64.9125
Ireland,Drogheda,-6.3525,53.715
Russian Federation,Dubovka,44.8333,49.05
,Durban,31.05,-29.8833
Italy,Eboli,15.0564,40.6169
Colombia,El Copey,-73.9667,10.15
Pakistan,Kundian,71.4718,32.4522
Japan,Kurume,130.5167,33.3167
Dominican Republic,La Romana,-68.97,18.43
Bangladesh,Khulna,89.55,22.8167
United Kingdom of Great Britain and Northern Ireland,Kingswood,-2.505,51.46
India,Kishanganj,87.9372,26.0794
India,Kishanganj,86.9509,25.6844
Denmark,Kolding,9.5,55.4917
Bulgaria,Kostinbrod,23.2167,42.8167
Russian Federation,Kovrov,41.3108,56.3683
Italy,Favara,13.6631,37.3186
Italy,Figline Valdarno,11.4667,43.6167
United States of America,Flagstaff,-111.6194,35.1872
,Praia Grande,-46.4028,-24.0061
Russian Federation,Progress,-76.8394,40.2901
Russian Federation,Progress,129.6167,49.7504
India,Pulgaon,78.317,20.726
Philippines,Pulilan,120.849,14.902
Netherlands,Putten,5.6,52.2667
Iran (Islamic Republic of),Qeshm,56.2719,26.9581
Germany,Radebeul,13.65,51.1
United States of America,Rancho Santa Margarita,-117.5988,33.6318
Brazil,Raposos,-43.8039,-19.9669
Germany,Raunheim,8.45,50.0167
Italy,Ravanusa,13.9697,37.2678
Spain,Reinosa,-4.1378,43.0019
India,Rewa,81.3,24.53
South Africa,Richards Bay,32.0594,-28.7694
Portugal,Rio Tinto,-8.56,41.178
Portugal,Rio Tinto,-35.0808,-6.8028
Colombia,Rionegro,-75.3743,6.1535
United States of America,Rutland,-72.9783,43.6092
United States of America,Rutland,-71.9673,42.3848
Colombia,Salamina,-75.49,5.4083
Latvia,Salaspils,24.35,56.8667
Thailand,Sam Phran,100.2153,13.727
Poland,Sanok,22.2167,49.55
Germany,Schwalmstadt,9.2167,50.9333
Indonesia,Serang,106.1503,-6.12
China,Shangrao,117.9633,28.4419
Republic of Moldova,Orhei,28.8167,47.3833
Brazil,Ortigueira,-50.9489,-24.2078
,Os,5.4758,60.2269
United States of America,Ottumwa,-92.4186,41.0195
Nigeria,Owerri,7.0333,5.4833
Colombia,Pailitas,-73.6333,8.9667
Italy,Palombara Sabina,12.7667,42.0667
Germany,Papenburg,7.4,53.0667
Poland,Parczew,22.8667,51.6333
United States of America,Parkersburg,-81.542,39.2623
Germany,Pasewalk,14.0,53.5
India,Patharia,79.1939,23.8992
Ukraine,Pidhorodne,35.0966,48.5737
United States of America,Pinole,-122.2833,37.9931
Spain,Pinos Puente,-3.75,37.25
Bulgaria,Plovdiv,24.75,42.15
Philippines,Polomolok,125.0667,6.2167
United States of America,Pompano Beach,-80.1312,26.2428
Australia,Port Augusta,137.7658,-32.4925
Japan,Shizukuishi,140.9758,39.6963
Ukraine,Shostka,33.4766,51.8657
Kazakhstan,Shymkent,69.5958,42.3167
Germany,Siegen,8.0167,50.8833
Honduras,Siguatepeque,-87.8333,14.6
Brazil,Sobradinho,-40.8228,-9.455
Thailand,Nong Khai,102.7444,17.8681
United States of America,North Charleston,-80.0722,32.9067
Russian Federation,Novaya Lyalya,60.6,59.0667
Russian Federation,Novoshakhtinsk,39.9167,47.7667
United Kingdom of Great Britain and Northern Ireland,Oldham,-2.1169,53.5444
Italy,Soliera,10.9245,44.7381
Italy,Sora,13.6167,41.7167
Brazil,Soure,-48.5228,-0.7169
Brazil,Soure,-8.6333,40.05
United States of America,South Daytona,-81.0055,29.1657
United States of America,South Euclid,-81.5245,41.524
Russian Federation,Sovetsk,21.8864,55.0808
Russian Federation,Sovetsk,48.9833,57.5833
South Africa,Stilfontein,26.7744,-26.8428
China,Suihua,126.9808,46.6384
Angola,Sumbe,13.8417,-11.2053
United States of America,Joppatowne,-76.3516,39.4181
Guatemala,Jutiapa,-89.8958,14.2917
Ukraine,Kalanchak,33.2843,46.2581
India,Kalugumalai,77.7057,9.1494
Russian Federation,Istra,36.8667,55.9167
Brazil,Itaperuna,-41.8878,-21.205
Brazil,Ivoti,-51.1608,-29.5908
India,Jalalabad,74.493,35.88
United Kingdom of Great Britain and Northern Ireland,Jarrow,-1.49,54.9814
India,Jasdan,71.2,22.03
Viet Nam,Ho Chi Minh City,106.7019,10.7756
Ukraine,Horodyshche,31.4581,49.2925
China,Huainan,117.0164,32.4831
Germany,Hude,8.4625,53.1111
Ecuador,Ibarra,-78.1307,0.3627
Brazil,Iguaba Grande,-42.2289,-22.8389
Russian Federation,Guryevsk,85.9333,54.2833
Russian Federation,Guryevsk,20.6167,54.7833
Belgium,Haaltert,4.0,50.9
United States of America,Hamilton,-64.7839,32.2942
United States of America,Hamilton,-79.8692,43.2567
United States of America,Hamilton,175.2833,-37.7833
United States of America,Hamilton,-4.039,55.777
United States of America,Hamilton,-74.6765,40.2046
United States of America,Hamilton,-84.5653,39.3939
United States of America,Hamilton,-77.7327,39.9432
United States of America,Hamilton,142.0167,-37.7333
United States of America,Hamilton,-75.2844,40.9334
United States of America,Hays,-99.3221,38.8821
United States of America,Hercules,-122.2564,38.0064
Netherlands,Schagen,4.8,52.7833
Russian Federation,Sertolovo,30.2167,60.15
Japan,Komae,139.5787,35.6348
Switzerland,Konstanz,9.1833,47.6667
Ethiopia,Korem,39.5167,12.5
Thailand,Kranuan,103.0811,16.7081
Republic of North Macedonia,Kratovo,22.175,42.0783
